Date,Holiday,Business_Day,Precio_Oil,Precio_bolsa,Precio_escasez,Demanda_real,Capacidad_embalse,Irradiacion,Temperatura,Month_sin,Month_cos,Day_sin,Day_cos
2022-01-27,0.0,1.0,0.3599655169780698,0.1586867895732275,0.0187487988041255,0.8336941350673719,0.0,0.4073676622496841,0.4326284310072018,0.75,0.9330127018922194,0.1371378754506844,0.8440834809192108
2022-01-28,0.0,1.0,0.363589315002774,0.1603065743796421,0.0187487988041255,0.8354219924982238,0.0,0.2329242007991005,0.3106153421267696,0.75,0.9330127018922194,0.21399881197870807,0.9101512281075304
2022-01-29,0.0,0.0,0.363589315002774,0.16348148787473446,0.0187487988041255,0.7818888329303859,0.0,0.39669659961208426,0.3272533239149514,0.75,0.9330127018922194,0.3025686707480362,0.9593746881414906
2022-01-30,0.0,0.0,0.363589315002774,0.14822726901868158,0.0187487988041255,0.6777586558097826,0.0,0.3345436527292539,0.38239356856908396,0.75,0.9330127018922194,0.3992213913341355,0.9897386467837903
2022-01-31,0.0,1.0,0.3865401674806881,0.17667976143243086,0.0187487988041255,0.7935691427065998,0.0,0.39727322657728115,0.4031530892358783,0.75,0.9330127018922194,0.49999999999999983,1.0
2022-02-01,0.0,1.0,0.38740290130288213,0.19969933047238175,0.18884572996318738,0.8215143478975839,0.0,0.4237086905440888,0.4053514388938743,0.9330127018922193,0.75,0.6007786086658639,0.9897386467837903
2022-02-02,0.0,1.0,0.3884383662062172,0.22254484102818822,0.18884572996318738,0.833711585733421,0.0,0.4200807451159957,0.4274134721416278,0.9330127018922193,0.75,0.6974313292519636,0.9593746881414906
2022-02-03,0.0,1.0,0.42312334658043804,0.2434269450941663,0.18884572996318738,0.8438997076433654,0.0,0.2930136171727191,0.41574931005368093,0.9330127018922193,0.75,0.7860011880212918,0.9101512281075304
2022-02-04,0.0,1.0,0.45832612523372007,0.22470599914845824,0.18884572996318738,0.8427975146035944,0.0,0.28865067560174784,0.42050168117554504,0.9330127018922193,0.75,0.8628621245493154,0.8440834809192109
2022-02-05,0.0,0.0,0.45832612523372007,0.24184268926122,0.18884572996318738,0.7867272232835889,0.0,0.25214479822577407,0.3835835232102089,0.9330127018922193,0.75,0.9248674430638009,0.7638762679090525
2022-02-06,0.0,0.0,0.45832612523372007,0.22846072674402557,0.18884572996318738,0.6876665089891654,0.0,0.2223229665874453,0.3801482210344554,0.9330127018922193,0.75,0.9694786385394494,0.6728132818016387
2022-02-07,0.0,1.0,0.4412424683587466,0.21882641334328568,0.18884572996318738,0.806259941406831,0.0,0.18895880817039282,0.3876931574646085,0.9330127018922193,0.75,0.994869323391895,0.5746226519476535
2022-02-08,0.0,1.0,0.4074202218067198,0.1921858465797652,0.18884572996318738,0.8141288133878022,0.0,0.14195947157458164,0.2985606406606108,0.9330127018922193,0.75,0.9999999999999999,0.47332431427022803
2022-02-09,0.0,1.0,0.41259715135903274,0.16098273067125182,0.18884572996318738,0.8151899013691635,0.0,0.1675063001848812,0.31670441636169305,0.9330127018922193,0.75,0.9846606178605992,0.37306543461592556
2022-02-10,0.0,1.0,0.4163934171553034,0.1364848257748909,0.18884572996318738,0.8197908921689034,0.0,0.1675063001848812,0.31670441636169305,0.9330127018922193,0.75,0.949479173080781,0.27795062329771125
2022-02-11,0.0,1.0,0.47195858351034325,0.11223017929550491,0.18884572996318738,0.8331148673952558,0.08978065868921448,0.36110214023221354,0.4134835948918442,0.9330127018922193,0.75,0.8958959981434754,0.19187389186646897
2022-02-12,0.0,0.0,0.47195858351034325,0.09639222579055526,0.18884572996318738,0.7969839928592666,0.08978065868921448,0.37604069897918435,0.41445384997521756,0.9330127018922193,0.75,0.8261047945263709,0.11835923182057972
2022-02-13,0.0,0.0,0.47195858351034325,0.08581552486204383,0.18884572996318738,0.706730436143642,0.08978065868921448,0.4052004919157124,0.3997649541968174,0.9330127018922193,0.75,0.7429628223056706,0.0604163419799284
